,id,calculatedfinishedsquarefeet,bedroomcnt,bathroomcnt,taxvaluedollarcnt
15879,59387,5951.0,6.0,9.0,2000000.0
15880,59388,3445.0,4.0,4.0,688313.0
15881,59389,,0.0,0.0,19086.0
15882,59390,980.0,2.0,2.0,247406.0
15883,59391,,0.0,0.0,468537.0
15884,59393,2678.0,4.0,3.0,254328.0
15885,59394,1784.0,4.0,2.0,199066.0
15886,59395,3941.0,7.0,4.0,364631.0
15887,59396,3039.0,5.0,4.0,478507.0
15888,59397,1582.0,3.0,3.5,498595.0
15889,59398,,0.0,0.0,24473.0
15890,59399,,0.0,0.0,9252.0
15891,59400,2315.0,4.0,3.0,792821.0
15892,59401,2073.0,4.0,2.5,1203071.0
15893,59402,,0.0,0.0,8291.0
15894,59403,1949.0,4.0,3.0,652624.0
15895,59404,2031.0,3.0,3.5,520000.0
15896,59405,,0.0,0.0,5417.0
15897,59406,2387.0,4.0,3.0,884511.0
15898,59407,1319.0,2.0,2.0,999290.0
15899,59408,,0.0,0.0,85049.0
15900,59409,6485.0,5.0,8.5,883359.0
15901,59410,,0.0,0.0,103552.0
15902,59411,,0.0,0.0,47221.0
15903,59412,1248.0,0.0,0.0,15700.0
15904,59413,520.0,1.0,1.0,102604.0
15905,59414,3056.0,7.0,3.5,354552.0
15906,59415,2981.0,4.0,3.0,289478.0
15907,59417,1492.0,4.0,2.0,58623.0
15908,59418,1554.0,3.0,2.0,475217.0
15909,59419,1210.0,3.0,2.0,587665.0
15910,59420,1722.0,3.0,2.0,77881.0
15911,59421,1830.0,2.0,3.0,648271.0
15912,59422,1530.0,3.0,3.0,452499.0
15913,59423,1180.0,3.0,2.0,373377.0
15914,59424,1190.0,2.0,2.0,392583.0
15915,59425,600.0,1.0,1.0,54288.0
15916,59426,820.0,2.0,1.0,111405.0
15917,59427,2060.0,3.0,2.5,579000.0
15918,59428,1717.0,3.0,3.5,554398.0
15919,59429,1296.0,2.0,1.0,183725.0
15920,59430,,0.0,0.0,8745.0
15921,59431,1276.0,3.0,2.0,317270.0
15922,59432,1738.0,4.0,2.0,101833.0
15923,59433,1322.0,3.0,1.5,273777.0
15924,59434,1580.0,3.0,2.0,247285.0
15925,59435,,0.0,0.0,28968.0
15926,59436,1857.0,4.0,3.0,230883.0
15927,59437,1390.0,3.0,2.5,468605.0
15928,59438,2581.0,4.0,3.0,564215.0
15929,59439,1276.0,3.0,2.0,258535.0
15930,59440,1306.0,3.0,2.0,169576.0
15931,59441,1914.0,3.0,3.0,745000.0
15932,59442,1439.0,2.0,2.5,484851.0
15933,59443,1947.0,4.0,3.0,72978.0
15934,59444,2184.0,4.0,2.5,97893.0
15935,59445,1631.0,3.0,2.5,544690.0
15936,59446,1178.0,3.0,2.0,351734.0
15937,59447,1404.0,4.0,2.0,364690.0
15938,59448,2410.0,3.0,2.0,800401.0
15939,59449,1699.0,3.0,2.0,264788.0
15940,59450,1934.0,4.0,2.5,701574.0
15941,59451,1437.0,3.0,2.0,145361.0
15942,59452,1325.0,2.0,2.0,432793.0
15943,59453,1307.0,3.0,2.0,155496.0
15944,59454,884.0,3.0,1.0,152886.0
15945,59455,1807.0,3.0,3.5,598096.0
15946,59456,1232.0,3.0,2.0,223626.0
15947,59457,2367.0,5.0,3.0,122273.0
15948,59458,1456.0,3.0,1.0,248867.0
15949,59459,2975.0,5.0,3.0,486905.0
15950,59460,1184.0,2.0,2.0,241201.0
15951,59461,1400.0,3.0,2.0,299597.0
15952,59462,1053.0,3.0,1.5,167950.0
15953,59463,3107.0,4.0,2.5,672946.0
15954,59464,1582.0,3.0,3.5,467158.0
15955,59465,1563.0,3.0,2.0,241718.0
15956,59466,2602.0,6.0,4.0,421435.0
15957,59467,4691.0,5.0,4.0,910556.0
15958,59468,876.0,2.0,1.0,281337.0
15959,59470,1951.0,4.0,2.5,341461.0
15960,59471,1654.0,3.0,1.5,533299.0
15961,59472,5176.0,4.0,3.5,521490.0
15962,59473,1498.0,4.0,2.0,535544.0
15963,59474,1558.0,4.0,2.0,235831.0
15964,59475,2665.0,4.0,3.0,124082.0
15965,59476,1187.0,4.0,1.5,492396.0
15966,59477,2675.0,4.0,4.0,773098.0
15967,59478,1446.0,3.0,3.0,224685.0
15968,59479,1523.0,2.0,3.0,926843.0
15969,59480,1200.0,3.0,1.0,124192.0
15970,59481,1324.0,2.0,2.0,700522.0
15971,59482,1074.0,2.0,1.0,602286.0
15972,59483,1160.0,2.0,2.0,375541.0
15973,59484,1062.0,3.0,1.0,26247.0
15974,59485,2432.0,4.0,3.0,735228.0
15975,59486,,0.0,0.0,518801.0
15976,59487,1254.0,3.0,2.0,250222.0
15977,59488,1480.0,1.0,2.0,768883.0
15978,59489,1670.0,2.0,3.0,561257.0
15979,59490,1309.0,3.0,2.0,59179.0
15980,59491,1420.0,2.0,2.0,481228.0
15981,59492,1360.0,2.0,3.0,244355.0
15982,59493,1976.0,4.0,2.0,273000.0
15983,59494,550.0,1.0,1.0,46880.0
15984,59495,1030.0,1.0,2.0,337478.0
15985,59496,1500.0,3.0,2.0,140650.0
15986,59497,1564.0,3.0,2.0,194587.0
15987,59498,1402.0,3.0,2.0,142732.0
15988,59499,930.0,2.0,1.0,219737.0
15989,59500,2032.0,4.0,3.0,421229.0
15990,59501,2080.0,3.0,3.0,968727.0
15991,59502,1720.0,3.0,3.0,552268.0
15992,59503,1490.0,2.0,3.0,529457.0
15993,59504,3762.0,5.0,5.0,860500.0
15994,59505,2751.0,4.0,4.0,647729.0
15995,59506,2942.0,4.0,5.0,635816.0
15996,59507,2738.0,4.0,3.0,642341.0
15997,59508,1310.0,3.0,2.0,671469.0
15998,59510,1410.0,1.0,2.0,656676.0
15999,59511,2735.0,2.0,3.0,2080470.0
16000,59512,1370.0,3.0,3.0,441633.0
16001,59513,1794.0,4.0,2.0,478507.0
16002,59514,3067.0,3.0,4.0,1200003.0
16003,59515,1392.0,2.0,2.0,512589.0
16004,59516,,0.0,0.0,53557.0
16005,59517,,0.0,0.0,5410.0
16006,59518,3689.0,5.0,3.5,1109316.0
16007,59519,,0.0,0.0,5410.0
16008,59520,2262.0,3.0,2.5,643043.0
16009,59521,2035.0,4.0,3.5,822958.0
16010,59523,1358.0,3.0,2.0,245417.0
16011,59524,954.0,1.0,2.0,835000.0
16012,59525,1528.0,2.0,2.0,330841.0
16013,59526,2190.0,3.0,2.0,334000.0
16014,59527,1415.0,3.0,3.0,360364.0
16015,59528,4240.0,4.0,3.0,1822130.0
16016,59529,930.0,2.0,2.0,379684.0
16017,59530,1630.0,3.0,3.0,471166.0
16018,59531,1622.0,3.0,3.0,1363435.0
16019,59532,2244.0,3.0,3.0,341663.0
16020,59533,2980.0,4.0,3.0,518542.0
16021,59534,3862.0,3.0,4.0,3536800.0
16022,59535,1510.0,2.0,2.0,427157.0
16023,59536,1971.0,3.0,2.5,491560.0
16024,59537,4838.0,6.0,6.5,2407617.0
16025,59538,1916.0,4.0,3.0,539210.0
16026,59539,,0.0,0.0,273455.0
16027,59540,1770.0,2.0,2.5,800809.0
16028,59541,4009.0,4.0,5.5,1630675.0
16029,59542,1365.0,2.0,2.0,540113.0
16030,59543,1875.0,3.0,2.5,808531.0
16031,59544,1900.0,3.0,2.5,733238.0
16032,59545,3741.0,5.0,4.5,1414758.0
16033,59546,3324.0,4.0,4.0,1154546.0
16034,59547,,0.0,0.0,409293.0
16035,59549,1892.0,3.0,3.0,350556.0
16036,59550,3008.0,4.0,3.0,809391.0
16037,59551,2075.0,3.0,3.0,567117.0
16038,59552,2016.0,4.0,2.5,489340.0
16039,59553,1885.0,3.0,2.5,485245.0
16040,59554,2300.0,3.0,3.0,543624.0
16041,59555,3614.0,6.0,6.0,914374.0
16042,59556,1526.0,4.0,3.0,389255.0
16043,59557,1699.0,4.0,3.0,420321.0
16044,59558,1892.0,3.0,3.0,790111.0
16045,59559,2870.0,4.0,5.0,875839.0
16046,59561,900.0,0.0,1.0,409850.0
16047,59562,2880.0,4.0,5.0,872718.0
16048,59563,1006.0,2.0,2.0,393399.0
16049,59564,2368.0,4.0,3.0,783964.0
16050,59565,2379.0,4.0,3.0,874900.0
16051,59566,2418.0,4.0,3.0,724063.0
16052,59567,2146.0,3.0,2.5,739806.0
16053,59568,2185.0,4.0,3.0,817686.0
16054,59569,1616.0,4.0,2.5,523000.0
16055,59570,1616.0,4.0,2.5,506926.0
16056,59571,2016.0,3.0,2.5,805697.0
16057,59572,2381.0,4.0,3.0,755551.0
16058,59573,1685.0,3.0,2.5,663023.0
16059,59574,2287.0,4.0,3.0,508758.0
16060,59575,1654.0,3.0,2.5,635654.0
16061,59576,4047.0,5.0,5.5,1725418.0
16062,59577,2115.0,3.0,2.0,749745.0
16063,59578,2392.0,3.0,2.5,992194.0
16064,59579,2427.0,3.0,2.5,736335.0
16065,59580,2432.0,4.0,4.0,859969.0
16066,59581,1625.0,3.0,2.5,552850.0
16067,59582,1972.0,3.0,3.0,577677.0
16068,59583,1384.0,3.0,3.0,390769.0
16069,59584,1394.0,2.0,3.0,706106.0
16070,59585,2664.0,3.0,2.0,396832.0
16071,59586,1384.0,3.0,3.0,100.0
16072,59587,5777.0,5.0,6.0,9170245.0
16073,59589,1763.0,3.0,4.0,831489.0
16074,59590,2151.0,3.0,3.5,836667.0
16075,59591,2140.0,4.0,3.5,551453.0
16076,59592,3250.0,5.0,5.5,1319990.0
16077,59593,1628.0,3.0,2.5,536052.0
16078,59594,1719.0,4.0,3.0,406500.0
16079,59595,1626.0,3.0,2.5,678947.0
16080,59597,2245.0,3.0,2.5,682356.0
16081,59598,2267.0,4.0,3.0,450150.0
16082,59599,,0.0,0.0,88551.0
16083,59600,1652.0,3.0,3.0,630372.0
16084,59601,1809.0,3.0,2.5,371878.0
16085,59602,1408.0,4.0,2.0,2200821.0
16086,59603,1495.0,3.0,3.0,379692.0
16087,59604,,0.0,0.0,
16088,59605,1511.0,3.0,3.0,35000.0
16089,59606,,0.0,0.0,214727.0
16090,59607,780.0,1.0,1.0,517777.0
16091,59608,1566.0,2.0,3.0,301039.0
16092,59609,2373.0,4.0,3.0,778000.0
16093,59611,1714.0,4.0,2.0,443002.0
16094,59614,,0.0,0.0,433484.0
16095,59615,1021.0,3.0,1.0,130812.0
16096,59616,1134.0,3.0,1.0,360304.0
16097,59618,1250.0,3.0,2.0,240889.0
16098,59620,,0.0,0.0,4330.0
16099,59621,,0.0,0.0,124.0
16100,59623,,0.0,0.0,18.0
16101,59624,,0.0,0.0,10.0
16102,59630,1047.0,3.0,1.0,275868.0
16103,59634,1270.0,2.0,2.0,611998.0
16104,59643,4873.0,2.0,4.0,5473797.0
16105,59645,660.0,2.0,1.0,39035.0
16106,59651,,0.0,0.0,277399.0
16107,59655,680.0,0.0,1.0,376932.0
16108,59658,,0.0,0.0,833377.0
16109,59663,1191.0,2.0,3.0,258000.0
16110,59673,772.0,2.0,1.0,512488.0
16111,59676,2177.0,3.0,3.0,1195020.0
16112,59679,,0.0,0.0,949258.0
16113,59681,,0.0,0.0,1058122.0
16114,59682,,0.0,0.0,1189702.0
16115,59687,631.0,0.0,0.0,19623.0
16116,59695,,0.0,0.0,174143.0
16117,59702,3600.0,0.0,0.0,144292.0
16118,59704,,0.0,0.0,12456.0
16119,59716,3849.0,3.0,4.0,2094270.0
16120,59717,,0.0,0.0,241551.0
16121,59718,1344.0,0.0,0.0,
16122,59719,1440.0,0.0,0.0,
16123,59720,800.0,0.0,0.0,
16124,59721,552.0,0.0,0.0,
16125,59722,756.0,0.0,0.0,
16126,59723,880.0,0.0,0.0,
16127,59724,1536.0,0.0,0.0,
16128,59725,672.0,0.0,0.0,
16129,59726,1680.0,0.0,0.0,
16130,59727,1224.0,0.0,0.0,
16131,59728,1152.0,0.0,0.0,
16132,59729,1696.0,0.0,0.0,
16133,59730,2136.0,0.0,0.0,
16134,59731,1248.0,0.0,0.0,
16135,59732,1344.0,0.0,0.0,
16136,59733,872.0,0.0,0.0,
16137,59734,1080.0,0.0,0.0,
16138,59735,1104.0,0.0,0.0,
16139,59736,1612.0,0.0,0.0,
16140,59737,960.0,0.0,0.0,
16141,59738,1488.0,0.0,0.0,
16142,59739,1296.0,0.0,0.0,
16143,59740,1248.0,0.0,0.0,
16144,59741,960.0,0.0,0.0,
16145,59742,1344.0,0.0,0.0,
16146,59743,1456.0,0.0,0.0,
16147,59744,672.0,0.0,0.0,
16148,59745,1344.0,0.0,0.0,
16149,59746,1488.0,0.0,0.0,
16150,59747,1752.0,0.0,0.0,
16151,59748,672.0,0.0,0.0,
16152,59749,1344.0,0.0,0.0,
16153,59750,1248.0,0.0,0.0,
16154,59751,1728.0,0.0,0.0,
16155,59752,960.0,0.0,0.0,
16156,59753,720.0,0.0,0.0,
16157,59754,1344.0,0.0,0.0,
16158,59755,1176.0,0.0,0.0,
16159,59756,1716.0,0.0,0.0,
16160,59757,1248.0,0.0,0.0,
16161,59758,1344.0,0.0,0.0,
16162,59759,616.0,0.0,0.0,
16163,59760,1000.0,0.0,0.0,
16164,59761,1536.0,0.0,0.0,
16165,59762,1152.0,0.0,0.0,
16166,59763,840.0,0.0,0.0,
16167,59764,528.0,0.0,0.0,
16168,59765,432.0,0.0,0.0,
16169,59766,1440.0,0.0,0.0,
16170,59767,672.0,0.0,0.0,
16171,59768,1320.0,0.0,0.0,
16172,59769,1152.0,0.0,0.0,
16173,59770,560.0,0.0,0.0,
16174,59771,960.0,0.0,0.0,
16175,59772,384.0,0.0,0.0,
16176,59773,1296.0,0.0,0.0,
16177,59774,1176.0,0.0,0.0,
16178,59775,1344.0,0.0,0.0,
16179,59776,1786.0,0.0,0.0,
16180,59777,1560.0,0.0,0.0,
16181,59778,1080.0,0.0,0.0,
16182,59779,672.0,0.0,0.0,
16183,59780,1120.0,0.0,0.0,
16184,59781,1000.0,0.0,0.0,
16185,59782,672.0,0.0,0.0,
16186,59783,1344.0,0.0,0.0,
16187,59784,1152.0,0.0,0.0,
16188,59785,1000.0,0.0,0.0,
16189,59786,1344.0,0.0,0.0,
16190,59787,1440.0,0.0,0.0,
16191,59788,800.0,0.0,0.0,
16192,59789,672.0,0.0,0.0,
16193,59790,800.0,0.0,0.0,
16194,59791,1560.0,0.0,0.0,
16195,59792,1680.0,0.0,0.0,
16196,59793,1000.0,0.0,0.0,
16197,59794,920.0,0.0,0.0,
16198,59795,1152.0,0.0,0.0,
16199,59796,720.0,0.0,0.0,
16200,59797,1248.0,0.0,0.0,
16201,59798,1440.0,0.0,0.0,
16202,59799,1896.0,0.0,0.0,
16203,59800,1248.0,0.0,0.0,
16204,59801,1680.0,0.0,0.0,
16205,59802,672.0,0.0,0.0,
16206,59803,1080.0,0.0,0.0,
16207,59804,1560.0,0.0,0.0,
16208,59805,1440.0,0.0,0.0,
16209,59806,1040.0,0.0,0.0,
16210,59807,1151.0,0.0,0.0,
16211,59808,1248.0,0.0,0.0,
16212,59809,728.0,0.0,0.0,
16213,59810,1080.0,0.0,0.0,
16214,59811,1480.0,0.0,0.0,
16215,59812,960.0,0.0,0.0,
16216,59813,1440.0,0.0,0.0,
16217,59814,,0.0,0.0,
16218,59815,1456.0,0.0,0.0,
16219,59816,800.0,0.0,0.0,
16220,59817,1344.0,0.0,0.0,
16221,59818,1080.0,0.0,0.0,
16222,59819,672.0,0.0,0.0,
16223,59820,1344.0,0.0,0.0,
16224,59821,624.0,0.0,0.0,
16225,59822,960.0,0.0,0.0,
16226,59823,1440.0,0.0,0.0,
16227,59824,960.0,0.0,0.0,
16228,59825,1344.0,0.0,0.0,
16229,59826,1440.0,0.0,0.0,
16230,59827,1040.0,0.0,0.0,
16231,59828,1536.0,0.0,0.0,
16232,59829,1296.0,0.0,0.0,
16233,59830,1344.0,0.0,0.0,
16234,59831,1344.0,0.0,0.0,
16235,59832,1936.0,0.0,0.0,
16236,59833,1596.0,0.0,0.0,
16237,59834,1736.0,0.0,0.0,
16238,59835,1080.0,0.0,0.0,
16239,59836,1540.0,0.0,0.0,
16240,59837,784.0,0.0,0.0,
16241,59838,672.0,0.0,0.0,
16242,59839,1714.0,0.0,0.0,103400.0
16243,59840,1036.0,0.0,0.0,105389.0
16244,59842,3329.0,4.0,3.5,1059743.0
16245,59843,2284.0,3.0,2.5,910151.0
16246,59844,2463.0,4.0,3.0,827941.0
16247,59846,2342.0,3.0,2.5,1150154.0
16248,59847,2889.0,4.0,3.5,1107465.0
16249,59848,3980.0,5.0,4.5,1372985.0
16250,59849,3286.0,4.0,4.5,1389359.0
16251,59850,3825.0,5.0,5.5,1598942.0
16252,59851,1712.0,4.0,3.0,678091.0
16253,59852,3341.0,5.0,5.5,877726.0
16254,59854,,0.0,0.0,92890.0
16255,59855,,0.0,0.0,10539.0
16256,59856,,0.0,0.0,24833.0
16257,59857,,0.0,0.0,52191.0
16258,59858,1693.0,3.0,2.5,537130.0
16259,59859,1583.0,2.0,2.5,480512.0
16260,59860,1704.0,3.0,2.5,541627.0
16261,59861,2439.0,4.0,4.5,949248.0
16262,59862,1739.0,3.0,2.5,637238.0
16263,59863,2084.0,4.0,3.5,615231.0
16264,59864,1868.0,3.0,2.5,732393.0
16265,59865,2121.0,4.0,3.5,850991.0
16266,59866,1230.0,2.0,2.0,392467.0
16267,59867,3097.0,4.0,4.0,952343.0
16268,59868,2147.0,4.0,4.0,888851.0
16269,59869,1772.0,3.0,2.5,780247.0
16270,59870,3873.0,3.0,3.5,3050221.0
16271,59871,2381.0,4.0,3.0,541863.0
16272,59872,,0.0,0.0,95492.0
16273,59873,,0.0,0.0,4569.0
16274,59875,1366.0,2.0,2.0,406000.0
16275,59876,,0.0,0.0,75001.0
16276,59877,1100.0,2.0,1.0,353173.0
16277,59878,3098.0,4.0,3.5,815033.0
16278,59879,3063.0,3.0,3.0,558947.0
16279,59880,,0.0,0.0,288627.0
16280,59881,,0.0,0.0,
16281,59882,,0.0,0.0,68133.0
16282,59883,1040.0,0.0,0.0,
16283,59884,1440.0,0.0,0.0,
16284,59885,,0.0,0.0,
16285,59886,1080.0,0.0,0.0,
16286,59887,1120.0,0.0,0.0,
16287,59888,880.0,0.0,0.0,
16288,59889,1040.0,0.0,0.0,91200.0
16289,59890,,0.0,0.0,
16290,59891,,0.0,0.0,
16291,59892,9220.0,6.0,7.0,3122254.0
16292,59893,1231.0,3.0,2.0,224266.0
16293,59894,2304.0,3.0,3.0,339779.0
16294,59895,1379.0,3.0,2.0,107585.0
16295,59896,2339.0,6.0,3.0,800000.0
16296,59897,,0.0,0.0,38760.0
16297,59898,4955.0,4.0,5.5,1150986.0
16298,59899,2125.0,4.0,3.0,337113.0
16299,59900,1548.0,3.0,2.0,318516.0
16300,59901,935.0,1.0,1.0,380718.0
16301,59903,3159.0,5.0,5.0,231477.0
16302,59904,,0.0,0.0,50595.0
16303,59905,1610.0,1.0,1.0,235000.0
16304,59906,1540.0,2.0,3.0,621836.0
16305,59907,1580.0,3.0,2.0,1111400.0
16306,59908,,0.0,0.0,681286.0
16307,59909,,0.0,0.0,488500.0
16308,59910,,0.0,0.0,367650.0
16309,59911,,0.0,0.0,93758.0
16310,59912,,0.0,0.0,105000.0
16311,59913,,0.0,0.0,1099008.0
16312,59914,7186.0,5.0,7.0,2795941.0
16313,59915,1636.0,3.0,2.0,293353.0
16314,59916,,0.0,0.0,375642.0
16315,59917,,0.0,0.0,477600.0
16316,59918,1920.0,4.0,4.0,730979.0
16317,59920,1190.0,2.0,3.0,414000.0
16318,59921,,0.0,0.0,74773.0
16319,59922,420.0,0.0,0.0,
16320,59923,1770.0,3.0,2.0,662742.0
16321,59924,1354.0,2.0,2.5,490588.0
16322,59925,2180.0,3.0,2.5,834479.0
16323,59926,1749.0,3.0,2.5,609860.0
16324,59927,1300.0,3.0,2.5,469913.0
16325,59928,3207.0,5.0,4.5,900000.0
16326,59929,2444.0,4.0,3.0,1333000.0
16327,59930,,0.0,0.0,130493.0
16328,59931,,0.0,0.0,123727.0
16329,59932,1813.0,4.0,3.5,491302.0
16330,59933,1979.0,2.0,3.5,533663.0
16331,59934,1458.0,2.0,2.0,654836.0
16332,59935,,0.0,0.0,71427.0
16333,59936,,0.0,0.0,931978.0
16334,59937,2158.0,3.0,2.0,91064.0
16335,59938,2026.0,3.0,2.0,854766.0
16336,59939,911.0,2.0,2.0,265255.0
16337,59940,2265.0,4.0,2.0,558387.0
16338,59942,2277.0,3.0,2.0,339718.0
16339,59943,800.0,2.0,1.0,194746.0
16340,59944,1126.0,3.0,2.0,136868.0
16341,59945,1472.0,3.0,2.0,470633.0
16342,59946,1914.0,4.0,1.5,227565.0
16343,59948,960.0,2.0,1.0,538000.0
16344,59949,924.0,2.0,1.0,35122.0
16345,59950,864.0,1.0,1.0,313850.0
16346,59951,1352.0,3.0,2.0,605000.0
16347,59952,1724.0,2.0,1.0,317467.0
16348,59953,1047.0,3.0,2.0,396334.0
16349,59954,2492.0,5.0,3.0,477411.0
16350,59955,2610.0,3.0,3.5,530307.0
16351,59956,2188.0,5.0,2.0,412716.0
16352,59957,3099.0,4.0,0.0,958506.0
16353,59958,3926.0,3.0,3.5,2485281.0
16354,59959,1402.0,3.0,1.0,124506.0
16355,59960,1592.0,3.0,2.0,378787.0
16356,59961,988.0,2.0,1.0,54765.0
16357,59962,868.0,2.0,2.0,119373.0
16358,59963,1440.0,4.0,2.0,59652.0
16359,59964,1362.0,2.0,1.0,44432.0
16360,59965,1951.0,3.0,2.0,686351.0
16361,59966,1825.0,3.0,2.0,572124.0
16362,59967,1422.0,2.0,2.0,296005.0
16363,59968,2698.0,4.0,3.5,391588.0
16364,59969,2552.0,4.0,3.0,191646.0
16365,59970,3409.0,4.0,3.0,659870.0
16366,59971,1278.0,3.0,2.0,357140.0
16367,59972,1807.0,4.0,2.0,430589.0
16368,59973,3150.0,3.0,3.0,1110184.0
16369,59974,,0.0,0.0,263008.0
16370,59975,1383.0,2.0,2.5,349245.0
16371,59976,1748.0,3.0,1.5,431379.0
16372,59977,1252.0,4.0,2.0,106586.0
16373,59978,1120.0,3.0,2.0,122469.0
16374,59979,1120.0,3.0,1.5,209560.0
16375,59980,1036.0,3.0,1.0,50662.0
16376,59981,1456.0,3.0,2.0,75523.0
16377,59982,1350.0,3.0,2.0,192377.0
16378,59983,1936.0,3.0,2.0,478414.0
16379,59984,1406.0,3.0,2.0,317632.0
16380,59985,641.0,2.0,1.0,105489.0
16381,59986,572.0,2.0,1.0,9762.0
16382,59987,1180.0,3.0,1.0,39463.0
16383,59988,1299.0,2.0,2.0,2677000.0
16384,59989,1225.0,3.0,2.0,102571.0
16385,59990,1297.0,2.0,1.0,416000.0
16386,59991,1372.0,3.0,1.5,54796.0
16387,59993,1684.0,3.0,2.0,579000.0
16388,59994,1066.0,3.0,2.0,163146.0
16389,59995,1408.0,3.0,2.0,47543.0
16390,59996,1357.0,3.0,2.0,451446.0
16391,59997,,0.0,0.0,420989.0
16392,59998,1620.0,3.0,2.0,311484.0
16393,59999,1635.0,3.0,2.0,472157.0
16394,60000,2715.0,3.0,2.5,978000.0
16395,60001,2406.0,4.0,2.5,96208.0
16396,60002,1870.0,3.0,2.0,71933.0
16397,60003,1800.0,4.0,2.0,650000.0
16398,60004,1524.0,4.0,2.5,593540.0
16399,60005,728.0,2.0,1.0,387000.0
16400,60006,1019.0,2.0,1.0,233871.0
16401,60007,656.0,2.0,1.0,15434.0
16402,60009,780.0,2.0,1.0,250228.0
16403,60013,1592.0,3.0,2.5,526000.0
16404,60014,1592.0,3.0,2.5,433772.0
16405,60015,2006.0,3.0,3.0,625797.0
16406,60016,1928.0,4.0,2.0,378325.0
16407,60017,2016.0,4.0,2.5,338933.0
16408,60018,912.0,2.0,1.0,26813.0
16409,60020,948.0,3.0,1.0,135061.0
16410,60021,783.0,2.0,1.0,25793.0
16411,60022,1875.0,3.0,2.0,346464.0
16412,60023,3749.0,4.0,3.5,1048757.0
16413,60024,1724.0,2.0,2.0,760891.0
16414,60025,1981.0,3.0,2.0,724000.0
16415,60026,1260.0,3.0,2.0,162394.0
16416,60027,4134.0,4.0,4.5,1269061.0
16417,60028,5296.0,4.0,3.5,1382421.0
16418,60029,1146.0,3.0,1.0,41311.0
16419,60031,1118.0,2.0,2.0,546119.0
16420,60032,1304.0,3.0,1.0,599720.0
16421,60034,1165.0,2.0,1.0,311024.0
16422,60035,1019.0,2.0,1.0,78859.0
16423,60036,955.0,2.0,1.0,236824.0
16424,60037,1550.0,3.0,1.0,348696.0
16425,60038,800.0,2.0,1.0,263803.0
16426,60039,1220.0,2.0,1.5,360276.0
16427,60040,1863.0,2.0,2.0,339511.0
16428,60041,938.0,2.0,1.0,680217.0
16429,60042,1571.0,4.0,2.0,286822.0
16430,60043,1448.0,3.0,1.0,258222.0
16431,60044,1779.0,3.0,1.0,261874.0
16432,60045,2000.0,4.0,2.5,169490.0
16433,60046,2097.0,4.0,3.5,489976.0
16434,60047,1250.0,3.0,2.0,403446.0
16435,60048,1379.0,3.0,2.0,233708.0
16436,60049,1654.0,4.0,2.0,313567.0
16437,60050,1178.0,2.0,2.0,129475.0
16438,60051,1178.0,2.0,2.0,173156.0
16439,60052,2475.0,5.0,2.5,102439.0
16440,60053,1046.0,2.0,1.5,351000.0
16441,60054,720.0,2.0,1.0,512475.0
16442,60055,961.0,3.0,1.0,56398.0
16443,60056,1506.0,3.0,2.0,516288.0
16444,60057,2216.0,5.0,2.5,660564.0
16445,60058,1429.0,4.0,2.0,412449.0
16446,60059,1285.0,3.0,2.0,49614.0
16447,60060,2002.0,4.0,2.0,68855.0
16448,60061,1926.0,4.0,2.5,336013.0
16449,60062,1609.0,2.0,2.5,139681.0
16450,60063,866.0,1.0,1.0,289948.0
16451,60064,1081.0,2.0,2.0,327116.0
16452,60065,913.0,2.0,2.0,297468.0
16453,60066,2004.0,3.0,2.5,265921.0
16454,60067,2561.0,3.0,2.0,301892.0
16455,60068,1360.0,4.0,2.0,355444.0
16456,60069,1691.0,4.0,2.0,305090.0
16457,60070,1603.0,4.0,2.0,151004.0
16458,60071,2337.0,4.0,2.5,327996.0
16459,60072,2583.0,4.0,2.5,310857.0
16460,60073,2214.0,3.0,2.0,622296.0
16461,60074,1766.0,3.0,2.0,164575.0
16462,60075,1354.0,4.0,2.0,266432.0
16463,60076,1693.0,3.0,2.0,496000.0
16464,60077,1375.0,3.0,2.0,466000.0
16465,60078,1864.0,4.0,2.5,524248.0
16466,60079,1375.0,3.0,2.0,90685.0
16467,60080,2457.0,4.0,3.0,481600.0
16468,60081,1600.0,4.0,2.5,326464.0
16469,60082,2539.0,4.0,3.5,571098.0
16470,60083,2048.0,4.0,3.0,570888.0
16471,60084,1742.0,3.0,2.0,211561.0
16472,60085,1559.0,5.0,2.0,253513.0
16473,60086,1550.0,4.0,2.0,133871.0
16474,60088,1854.0,4.0,3.0,303250.0
16475,60089,1843.0,4.0,2.5,343485.0
16476,60090,1854.0,4.0,3.0,304946.0
16477,60091,2117.0,2.0,2.0,257439.0
16478,60092,1274.0,2.0,2.0,354018.0
16479,60093,1517.0,4.0,2.5,470000.0
16480,60096,1470.0,3.0,1.0,199768.0
16481,60097,1816.0,3.0,2.5,380724.0
16482,60098,1013.0,2.0,1.0,327000.0
16483,60099,1170.0,3.0,2.0,208622.0
16484,60101,2118.0,4.0,2.5,559000.0
16485,60102,1176.0,2.0,1.0,64438.0
16486,60103,761.0,1.0,1.0,164634.0
16487,60104,792.0,2.0,1.0,17635.0
16488,60105,1488.0,3.0,2.0,302750.0
16489,60106,850.0,2.0,1.5,127789.0
16490,60107,1250.0,3.0,2.0,49616.0
16491,60108,1254.0,3.0,2.0,386000.0
16492,60109,874.0,2.0,1.0,212006.0
16493,60111,765.0,2.0,1.0,168000.0
16494,60112,1184.0,4.0,2.0,181146.0
